Разработчик Python|https://russia.superjob.ru//vakansii/razrabotchik-python-41696139.html|['180000']|Имеете опыт разработки на Python более 2х лет. Работали с DRF, FastAPI, Celery или аналогичными системами. Работали с реляционными…
Middle Python developer|https://russia.superjob.ru//vakansii/middle-python-developer-44735926.html|[]|Разработка чистого, безопасного, готового к работе кода на Python. Проектирование и декомпозиция задач на спринт вместе с…2+ года коммерческой разработки beckend на Python. Опыт проектирования внутренней архитектуры. Опыт работы с современными…
Педагог дополнительного образования (программирование scratch/python, робототехника lego)|https://russia.superjob.ru//vakansii/pedagog-dopolnitelnogo-obrazovaniya-44818691.html|['18000']|Проведение образовательных программ на доп. площадке центра - в п. Ильинское и в г. Жуковский МО. Контроль выполнения учениками…Коммуникабельность, грамотно поставленная речь. Наличие мед.книжки. Желание развиваться и повышать квалификацию. Наличие…В компании есть ещё 3 похожие вакансии
Программист Python|https://russia.superjob.ru//vakansii/programmist-python-44186748.html|[]|Автоматизация процессов обработки и распространения данных потребителям с космических аппаратов. Программирование на языке…Образование высшее (обучение на последних курсах бакалавриата, вечернее отделение). Навыки работы с ОС Linux (Cent OS, open…
Back-end разработчик (python) (в офисе)|https://russia.superjob.ru//vakansii/back-end-razrabotchik-44698442.html|['50000']|Создание REST API. Работа с базами данных (PostgreSQL). Интеграция с внешними API и сторонними сервисамиОпыт работы с SQL, PostgreSQL, flask (желательно). Опыт работы с Rest API. Высшее образование. Для кандидатов мужского пола…
Специалист по обработке данных R, Python, SPSS|https://russia.superjob.ru//vakansii/specialist-po-obrabotke-dannyh-r-42635052.html|[]|Участие в разработке системы критериев и показателей для оценивания эффективности деятельности по психологическому сопровождению…Высшее психологическое или социологическое образование. Владение современными цифровыми инструментами (Microsoft Office,…
Fullstack-разработчик Python/Vue.js|https://russia.superjob.ru//vakansii/fullstack-razrabotchik-python-44750769.html|['80000']|Реализация новых функций продукта; Разработка и доработка текущего продукта. Интеграция с внешними источниками данных (парсинг…Python;Vue.js; Quasar; JavaScript; Django Framework; PostgreSQL; CSS
Учитель информатики и робототехники, LEGO-конструирование, РОББО, Scratch, Python|https://russia.superjob.ru//vakansii/uchitel-informatiki-i-robototehniki-38641581.html|[]|Проведение занятий с детьми школьного возраста по одному или нескольким направлениям. Информатика. Робототехника. Программирование…Ответственность. Опыт работы с детьми
Преподаватель по направлению Программирование Python|https://russia.superjob.ru//vakansii/prepodavatel-po-napravleniyu-programmirovanie-python-44631086.html|[]|Проведение занятий с детьми дошкольного/школьного возраста разного уровня сложности по направлению программирование на языке…Высшее/среднее профессиональное образование по специальности, соответствующего профиля обучения. Наличие медицинской книжки
Senior BackEnd разработчик (Python)|https://russia.superjob.ru//vakansii/senior-backend-razrabotchik-44790059.html|[]|Verme — это блок решений для оптимизации и автоматизации операционной деятельности по управлению персоналом. Продуктами Verme…Хочешь развиваться сам и развивать продукт Моя Смена. Умеешь писать быстрый и поддерживаемый код. Мотивирован на работу без…В компании есть ещё 6 похожих вакансий
Senior Python Developer|https://russia.superjob.ru//vakansii/senior-python-developer-43768262.html|[]|Развитие системы сбора и подготовки данных (импорты, предварительные расчеты данных). Имплементация ETL, Data пайплайновОбщий опыт коммерческой разработки от 3-х лет. Отличные знания Python 3. Опыт работы с Django, DRF, Aiohttp, celery. Опыт…В компании есть ещё 2 похожие вакансии
Специалист службы поддержки с техническими знаниями (Браузер)|https://russia.superjob.ru//vakansii/specialist-sluzhby-podderzhki-s-tehnicheskimi-znaniyami-39820440.html|['15000']|Отвечать на сообщения пользователей по почте и в чатах. Консультировать их о вопросах, связанных с Яндексом. Передавать информацию…Грамотно пишете по-русски. Умеете четко и структурированно излагать мысли. Легко находите главную информацию в текстах разного…В компании есть ещё 1478 похожих вакансий
PHP developer (strong middle)|https://russia.superjob.ru//vakansii/php-developer-44568263.html|[]|Разрабатывать новый функционал и переносить legacy-код в микросервисы. Сопровождать коммерческие проекты компании: настраивать…Опыт коммерческой разработки на PHP от 3 лет. Отличное знание фреймворка Laravel и чистого PHP (legacy код у нас на php5.4…В компании есть ещё 2 похожие вакансии
Программист Python, Django|https://russia.superjob.ru//vakansii/programmist-python-44819864.html|['120000']|Разработка высоконагруженных сервисов, API, аналитических систем, проектирование структуры БД. Решение задач по интеграции…Отличные знания Python, Django. Знание Git. Многозадачность, умение эффективно организовывать свою работу$. Чистый, понятный…
Разработчик Python|https://russia.superjob.ru//vakansii/razrabotchik-python-41696139.html|['180000']|Имеете опыт разработки на Python более 2х лет. Работали с DRF, FastAPI, Celery или аналогичными системами. Работали с реляционными…
Middle Python developer|https://russia.superjob.ru//vakansii/middle-python-developer-44735926.html|[]|Разработка чистого, безопасного, готового к работе кода на Python. Проектирование и декомпозиция задач на спринт вместе с…2+ года коммерческой разработки beckend на Python. Опыт проектирования внутренней архитектуры. Опыт работы с современными…
Педагог дополнительного образования (программирование scratch/python, робототехника lego)|https://russia.superjob.ru//vakansii/pedagog-dopolnitelnogo-obrazovaniya-44818691.html|['18000']|Проведение образовательных программ на доп. площадке центра - в п. Ильинское и в г. Жуковский МО. Контроль выполнения учениками…Коммуникабельность, грамотно поставленная речь. Наличие мед.книжки. Желание развиваться и повышать квалификацию. Наличие…В компании есть ещё 3 похожие вакансии
Программист Python|https://russia.superjob.ru//vakansii/programmist-python-44186748.html|[]|Автоматизация процессов обработки и распространения данных потребителям с космических аппаратов. Программирование на языке…Образование высшее (обучение на последних курсах бакалавриата, вечернее отделение). Навыки работы с ОС Linux (Cent OS, open…
Back-end разработчик (python) (в офисе)|https://russia.superjob.ru//vakansii/back-end-razrabotchik-44698442.html|['50000']|Создание REST API. Работа с базами данных (PostgreSQL). Интеграция с внешними API и сторонними сервисамиОпыт работы с SQL, PostgreSQL, flask (желательно). Опыт работы с Rest API. Высшее образование. Для кандидатов мужского пола…
Специалист по обработке данных R, Python, SPSS|https://russia.superjob.ru//vakansii/specialist-po-obrabotke-dannyh-r-42635052.html|[]|Участие в разработке системы критериев и показателей для оценивания эффективности деятельности по психологическому сопровождению…Высшее психологическое или социологическое образование. Владение современными цифровыми инструментами (Microsoft Office,…
Fullstack-разработчик Python/Vue.js|https://russia.superjob.ru//vakansii/fullstack-razrabotchik-python-44750769.html|['80000']|Реализация новых функций продукта; Разработка и доработка текущего продукта. Интеграция с внешними источниками данных (парсинг…Python;Vue.js; Quasar; JavaScript; Django Framework; PostgreSQL; CSS
Учитель информатики и робототехники, LEGO-конструирование, РОББО, Scratch, Python|https://russia.superjob.ru//vakansii/uchitel-informatiki-i-robototehniki-38641581.html|[]|Проведение занятий с детьми школьного возраста по одному или нескольким направлениям. Информатика. Робототехника. Программирование…Ответственность. Опыт работы с детьми
Преподаватель по направлению Программирование Python|https://russia.superjob.ru//vakansii/prepodavatel-po-napravleniyu-programmirovanie-python-44631086.html|[]|Проведение занятий с детьми дошкольного/школьного возраста разного уровня сложности по направлению программирование на языке…Высшее/среднее профессиональное образование по специальности, соответствующего профиля обучения. Наличие медицинской книжки
Senior BackEnd разработчик (Python)|https://russia.superjob.ru//vakansii/senior-backend-razrabotchik-44790059.html|[]|Verme — это блок решений для оптимизации и автоматизации операционной деятельности по управлению персоналом. Продуктами Verme…Хочешь развиваться сам и развивать продукт Моя Смена. Умеешь писать быстрый и поддерживаемый код. Мотивирован на работу без…В компании есть ещё 6 похожих вакансий
Senior Python Developer|https://russia.superjob.ru//vakansii/senior-python-developer-43768262.html|[]|Развитие системы сбора и подготовки данных (импорты, предварительные расчеты данных). Имплементация ETL, Data пайплайновОбщий опыт коммерческой разработки от 3-х лет. Отличные знания Python 3. Опыт работы с Django, DRF, Aiohttp, celery. Опыт…В компании есть ещё 2 похожие вакансии
Специалист службы поддержки с техническими знаниями (Браузер)|https://russia.superjob.ru//vakansii/specialist-sluzhby-podderzhki-s-tehnicheskimi-znaniyami-39820440.html|['15000']|Отвечать на сообщения пользователей по почте и в чатах. Консультировать их о вопросах, связанных с Яндексом. Передавать информацию…Грамотно пишете по-русски. Умеете четко и структурированно излагать мысли. Легко находите главную информацию в текстах разного…В компании есть ещё 1478 похожих вакансий
PHP developer (strong middle)|https://russia.superjob.ru//vakansii/php-developer-44568263.html|[]|Разрабатывать новый функционал и переносить legacy-код в микросервисы. Сопровождать коммерческие проекты компании: настраивать…Опыт коммерческой разработки на PHP от 3 лет. Отличное знание фреймворка Laravel и чистого PHP (legacy код у нас на php5.4…В компании есть ещё 2 похожие вакансии
Преподаватель по профессии Оператор ЭВМ|https://russia.superjob.ru//vakansii/prepodavatel-po-professii-operator-evm-44736086.html|[]|Проведение занятий для обучающихся образовательных организаций города Москвы в рамках проекта «Профессиональное обучение…Наличие опыта преподавания по профессии Оператор ЭВМ
Программист Python, Django|https://russia.superjob.ru//vakansii/programmist-python-44819864.html|['120000']|Разработка высоконагруженных сервисов, API, аналитических систем, проектирование структуры БД. Решение задач по интеграции…Отличные знания Python, Django. Знание Git. Многозадачность, умение эффективно организовывать свою работу$. Чистый, понятный…
Разработчик Python|https://russia.superjob.ru//vakansii/razrabotchik-python-41696139.html|['180000']|Имеете опыт разработки на Python более 2х лет. Работали с DRF, FastAPI, Celery или аналогичными системами. Работали с реляционными…
Middle Python developer|https://russia.superjob.ru//vakansii/middle-python-developer-44735926.html|[]|Разработка чистого, безопасного, готового к работе кода на Python. Проектирование и декомпозиция задач на спринт вместе с…2+ года коммерческой разработки beckend на Python. Опыт проектирования внутренней архитектуры. Опыт работы с современными…
Педагог дополнительного образования (программирование scratch/python, робототехника lego)|https://russia.superjob.ru//vakansii/pedagog-dopolnitelnogo-obrazovaniya-44818691.html|['18000']|Проведение образовательных программ на доп. площадке центра - в п. Ильинское и в г. Жуковский МО. Контроль выполнения учениками…Коммуникабельность, грамотно поставленная речь. Наличие мед.книжки. Желание развиваться и повышать квалификацию. Наличие…В компании есть ещё 3 похожие вакансии
Программист Python|https://russia.superjob.ru//vakansii/programmist-python-44186748.html|[]|Автоматизация процессов обработки и распространения данных потребителям с космических аппаратов. Программирование на языке…Образование высшее (обучение на последних курсах бакалавриата, вечернее отделение). Навыки работы с ОС Linux (Cent OS, open…
Back-end разработчик (python) (в офисе)|https://russia.superjob.ru//vakansii/back-end-razrabotchik-44698442.html|['50000']|Создание REST API. Работа с базами данных (PostgreSQL). Интеграция с внешними API и сторонними сервисамиОпыт работы с SQL, PostgreSQL, flask (желательно). Опыт работы с Rest API. Высшее образование. Для кандидатов мужского пола…
Специалист по обработке данных R, Python, SPSS|https://russia.superjob.ru//vakansii/specialist-po-obrabotke-dannyh-r-42635052.html|[]|Участие в разработке системы критериев и показателей для оценивания эффективности деятельности по психологическому сопровождению…Высшее психологическое или социологическое образование. Владение современными цифровыми инструментами (Microsoft Office,…
Fullstack-разработчик Python/Vue.js|https://russia.superjob.ru//vakansii/fullstack-razrabotchik-python-44750769.html|['80000']|Реализация новых функций продукта; Разработка и доработка текущего продукта. Интеграция с внешними источниками данных (парсинг…Python;Vue.js; Quasar; JavaScript; Django Framework; PostgreSQL; CSS
Учитель информатики и робототехники, LEGO-конструирование, РОББО, Scratch, Python|https://russia.superjob.ru//vakansii/uchitel-informatiki-i-robototehniki-38641581.html|[]|Проведение занятий с детьми школьного возраста по одному или нескольким направлениям. Информатика. Робототехника. Программирование…Ответственность. Опыт работы с детьми
Преподаватель по направлению Программирование Python|https://russia.superjob.ru//vakansii/prepodavatel-po-napravleniyu-programmirovanie-python-44631086.html|[]|Проведение занятий с детьми дошкольного/школьного возраста разного уровня сложности по направлению программирование на языке…Высшее/среднее профессиональное образование по специальности, соответствующего профиля обучения. Наличие медицинской книжки
Senior BackEnd разработчик (Python)|https://russia.superjob.ru//vakansii/senior-backend-razrabotchik-44790059.html|[]|Verme — это блок решений для оптимизации и автоматизации операционной деятельности по управлению персоналом. Продуктами Verme…Хочешь развиваться сам и развивать продукт Моя Смена. Умеешь писать быстрый и поддерживаемый код. Мотивирован на работу без…В компании есть ещё 6 похожих вакансий
Senior Python Developer|https://russia.superjob.ru//vakansii/senior-python-developer-43768262.html|[]|Развитие системы сбора и подготовки данных (импорты, предварительные расчеты данных). Имплементация ETL, Data пайплайновОбщий опыт коммерческой разработки от 3-х лет. Отличные знания Python 3. Опыт работы с Django, DRF, Aiohttp, celery. Опыт…В компании есть ещё 2 похожие вакансии
Специалист службы поддержки с техническими знаниями (Браузер)|https://russia.superjob.ru//vakansii/specialist-sluzhby-podderzhki-s-tehnicheskimi-znaniyami-39820440.html|['15000']|Отвечать на сообщения пользователей по почте и в чатах. Консультировать их о вопросах, связанных с Яндексом. Передавать информацию…Грамотно пишете по-русски. Умеете четко и структурированно излагать мысли. Легко находите главную информацию в текстах разного…В компании есть ещё 1478 похожих вакансий
PHP developer (strong middle)|https://russia.superjob.ru//vakansii/php-developer-44568263.html|[]|Разрабатывать новый функционал и переносить legacy-код в микросервисы. Сопровождать коммерческие проекты компании: настраивать…Опыт коммерческой разработки на PHP от 3 лет. Отличное знание фреймворка Laravel и чистого PHP (legacy код у нас на php5.4…В компании есть ещё 2 похожие вакансии
Преподаватель по профессии Оператор ЭВМ|https://russia.superjob.ru//vakansii/prepodavatel-po-professii-operator-evm-44736086.html|[]|Проведение занятий для обучающихся образовательных организаций города Москвы в рамках проекта «Профессиональное обучение…Наличие опыта преподавания по профессии Оператор ЭВМ
Системный архитектор (информационная безопасность)|https://russia.superjob.ru//vakansii/sistemnyj-arhitektor-44759980.html|[]|Развитие команды по направлениям SIEM, DLP, UEBA, IRP. Разработка и внедрение технических решений с упором на мониторинг…Опыт внедрения SIEM, DLP систем различных вендоров. Опыт внедрения IRP систем различных вендоров. Знание стека сетевых технологий…
Программист Python, Django|https://russia.superjob.ru//vakansii/programmist-python-44819864.html|['120000']|Разработка высоконагруженных сервисов, API, аналитических систем, проектирование структуры БД. Решение задач по интеграции…Отличные знания Python, Django. Знание Git. Многозадачность, умение эффективно организовывать свою работу$. Чистый, понятный…
Разработчик Python|https://russia.superjob.ru//vakansii/razrabotchik-python-41696139.html|['180000']|Имеете опыт разработки на Python более 2х лет. Работали с DRF, FastAPI, Celery или аналогичными системами. Работали с реляционными…
Middle Python developer|https://russia.superjob.ru//vakansii/middle-python-developer-44735926.html|[]|Разработка чистого, безопасного, готового к работе кода на Python. Проектирование и декомпозиция задач на спринт вместе с…2+ года коммерческой разработки beckend на Python. Опыт проектирования внутренней архитектуры. Опыт работы с современными…
Педагог дополнительного образования (программирование scratch/python, робототехника lego)|https://russia.superjob.ru//vakansii/pedagog-dopolnitelnogo-obrazovaniya-44818691.html|['18000']|Проведение образовательных программ на доп. площадке центра - в п. Ильинское и в г. Жуковский МО. Контроль выполнения учениками…Коммуникабельность, грамотно поставленная речь. Наличие мед.книжки. Желание развиваться и повышать квалификацию. Наличие…В компании есть ещё 3 похожие вакансии
Программист Python|https://russia.superjob.ru//vakansii/programmist-python-44186748.html|[]|Автоматизация процессов обработки и распространения данных потребителям с космических аппаратов. Программирование на языке…Образование высшее (обучение на последних курсах бакалавриата, вечернее отделение). Навыки работы с ОС Linux (Cent OS, open…
Back-end разработчик (python) (в офисе)|https://russia.superjob.ru//vakansii/back-end-razrabotchik-44698442.html|['50000']|Создание REST API. Работа с базами данных (PostgreSQL). Интеграция с внешними API и сторонними сервисамиОпыт работы с SQL, PostgreSQL, flask (желательно). Опыт работы с Rest API. Высшее образование. Для кандидатов мужского пола…
Специалист по обработке данных R, Python, SPSS|https://russia.superjob.ru//vakansii/specialist-po-obrabotke-dannyh-r-42635052.html|[]|Участие в разработке системы критериев и показателей для оценивания эффективности деятельности по психологическому сопровождению…Высшее психологическое или социологическое образование. Владение современными цифровыми инструментами (Microsoft Office,…
Fullstack-разработчик Python/Vue.js|https://russia.superjob.ru//vakansii/fullstack-razrabotchik-python-44750769.html|['80000']|Реализация новых функций продукта; Разработка и доработка текущего продукта. Интеграция с внешними источниками данных (парсинг…Python;Vue.js; Quasar; JavaScript; Django Framework; PostgreSQL; CSS
Учитель информатики и робототехники, LEGO-конструирование, РОББО, Scratch, Python|https://russia.superjob.ru//vakansii/uchitel-informatiki-i-robototehniki-38641581.html|[]|Проведение занятий с детьми школьного возраста по одному или нескольким направлениям. Информатика. Робототехника. Программирование…Ответственность. Опыт работы с детьми
Преподаватель по направлению Программирование Python|https://russia.superjob.ru//vakansii/prepodavatel-po-napravleniyu-programmirovanie-python-44631086.html|[]|Проведение занятий с детьми дошкольного/школьного возраста разного уровня сложности по направлению программирование на языке…Высшее/среднее профессиональное образование по специальности, соответствующего профиля обучения. Наличие медицинской книжки
Senior BackEnd разработчик (Python)|https://russia.superjob.ru//vakansii/senior-backend-razrabotchik-44790059.html|[]|Verme — это блок решений для оптимизации и автоматизации операционной деятельности по управлению персоналом. Продуктами Verme…Хочешь развиваться сам и развивать продукт Моя Смена. Умеешь писать быстрый и поддерживаемый код. Мотивирован на работу без…В компании есть ещё 6 похожих вакансий
Senior Python Developer|https://russia.superjob.ru//vakansii/senior-python-developer-43768262.html|[]|Развитие системы сбора и подготовки данных (импорты, предварительные расчеты данных). Имплементация ETL, Data пайплайновОбщий опыт коммерческой разработки от 3-х лет. Отличные знания Python 3. Опыт работы с Django, DRF, Aiohttp, celery. Опыт…В компании есть ещё 2 похожие вакансии
Специалист службы поддержки с техническими знаниями (Браузер)|https://russia.superjob.ru//vakansii/specialist-sluzhby-podderzhki-s-tehnicheskimi-znaniyami-39820440.html|['15000']|Отвечать на сообщения пользователей по почте и в чатах. Консультировать их о вопросах, связанных с Яндексом. Передавать информацию…Грамотно пишете по-русски. Умеете четко и структурированно излагать мысли. Легко находите главную информацию в текстах разного…В компании есть ещё 1478 похожих вакансий
PHP developer (strong middle)|https://russia.superjob.ru//vakansii/php-developer-44568263.html|[]|Разрабатывать новый функционал и переносить legacy-код в микросервисы. Сопровождать коммерческие проекты компании: настраивать…Опыт коммерческой разработки на PHP от 3 лет. Отличное знание фреймворка Laravel и чистого PHP (legacy код у нас на php5.4…В компании есть ещё 2 похожие вакансии
Преподаватель по профессии Оператор ЭВМ|https://russia.superjob.ru//vakansii/prepodavatel-po-professii-operator-evm-44736086.html|[]|Проведение занятий для обучающихся образовательных организаций города Москвы в рамках проекта «Профессиональное обучение…Наличие опыта преподавания по профессии Оператор ЭВМ
Системный архитектор (информационная безопасность)|https://russia.superjob.ru//vakansii/sistemnyj-arhitektor-44759980.html|[]|Развитие команды по направлениям SIEM, DLP, UEBA, IRP. Разработка и внедрение технических решений с упором на мониторинг…Опыт внедрения SIEM, DLP систем различных вендоров. Опыт внедрения IRP систем различных вендоров. Знание стека сетевых технологий…
Инженер-радиоэлектронщик 1 категории|https://russia.superjob.ru//vakansii/inzhener-radioelektronschik-1-kategorii-43148990.html|[]|Участие в проектировании устройств по ТЗ. Написание программ для микроконтроллеров различных производителей (Atmel, STM32 и др.)Высшее (техническое) образование. Знание С++, Python, Java. Опыт работы с контроллерами Atmel, Cortex. Приветствуются знания…
Программист Python, Django|https://russia.superjob.ru//vakansii/programmist-python-44819864.html|['120000']|Разработка высоконагруженных сервисов, API, аналитических систем, проектирование структуры БД. Решение задач по интеграции…Отличные знания Python, Django. Знание Git. Многозадачность, умение эффективно организовывать свою работу$. Чистый, понятный…
Разработчик Python|https://russia.superjob.ru//vakansii/razrabotchik-python-41696139.html|['180000']|Имеете опыт разработки на Python более 2х лет. Работали с DRF, FastAPI, Celery или аналогичными системами. Работали с реляционными…
Middle Python developer|https://russia.superjob.ru//vakansii/middle-python-developer-44735926.html|[]|Разработка чистого, безопасного, готового к работе кода на Python. Проектирование и декомпозиция задач на спринт вместе с…2+ года коммерческой разработки beckend на Python. Опыт проектирования внутренней архитектуры. Опыт работы с современными…
Педагог дополнительного образования (программирование scratch/python, робототехника lego)|https://russia.superjob.ru//vakansii/pedagog-dopolnitelnogo-obrazovaniya-44818691.html|['18000']|Проведение образовательных программ на доп. площадке центра - в п. Ильинское и в г. Жуковский МО. Контроль выполнения учениками…Коммуникабельность, грамотно поставленная речь. Наличие мед.книжки. Желание развиваться и повышать квалификацию. Наличие…В компании есть ещё 3 похожие вакансии
Программист Python|https://russia.superjob.ru//vakansii/programmist-python-44186748.html|[]|Автоматизация процессов обработки и распространения данных потребителям с космических аппаратов. Программирование на языке…Образование высшее (обучение на последних курсах бакалавриата, вечернее отделение). Навыки работы с ОС Linux (Cent OS, open…
Back-end разработчик (python) (в офисе)|https://russia.superjob.ru//vakansii/back-end-razrabotchik-44698442.html|['50000']|Создание REST API. Работа с базами данных (PostgreSQL). Интеграция с внешними API и сторонними сервисамиОпыт работы с SQL, PostgreSQL, flask (желательно). Опыт работы с Rest API. Высшее образование. Для кандидатов мужского пола…
Специалист по обработке данных R, Python, SPSS|https://russia.superjob.ru//vakansii/specialist-po-obrabotke-dannyh-r-42635052.html|[]|Участие в разработке системы критериев и показателей для оценивания эффективности деятельности по психологическому сопровождению…Высшее психологическое или социологическое образование. Владение современными цифровыми инструментами (Microsoft Office,…
Fullstack-разработчик Python/Vue.js|https://russia.superjob.ru//vakansii/fullstack-razrabotchik-python-44750769.html|['80000']|Реализация новых функций продукта; Разработка и доработка текущего продукта. Интеграция с внешними источниками данных (парсинг…Python;Vue.js; Quasar; JavaScript; Django Framework; PostgreSQL; CSS
Учитель информатики и робототехники, LEGO-конструирование, РОББО, Scratch, Python|https://russia.superjob.ru//vakansii/uchitel-informatiki-i-robototehniki-38641581.html|[]|Проведение занятий с детьми школьного возраста по одному или нескольким направлениям. Информатика. Робототехника. Программирование…Ответственность. Опыт работы с детьми
Преподаватель по направлению Программирование Python|https://russia.superjob.ru//vakansii/prepodavatel-po-napravleniyu-programmirovanie-python-44631086.html|[]|Проведение занятий с детьми дошкольного/школьного возраста разного уровня сложности по направлению программирование на языке…Высшее/среднее профессиональное образование по специальности, соответствующего профиля обучения. Наличие медицинской книжки
Senior BackEnd разработчик (Python)|https://russia.superjob.ru//vakansii/senior-backend-razrabotchik-44790059.html|[]|Verme — это блок решений для оптимизации и автоматизации операционной деятельности по управлению персоналом. Продуктами Verme…Хочешь развиваться сам и развивать продукт Моя Смена. Умеешь писать быстрый и поддерживаемый код. Мотивирован на работу без…В компании есть ещё 6 похожих вакансий
Senior Python Developer|https://russia.superjob.ru//vakansii/senior-python-developer-43768262.html|[]|Развитие системы сбора и подготовки данных (импорты, предварительные расчеты данных). Имплементация ETL, Data пайплайновОбщий опыт коммерческой разработки от 3-х лет. Отличные знания Python 3. Опыт работы с Django, DRF, Aiohttp, celery. Опыт…В компании есть ещё 2 похожие вакансии
Специалист службы поддержки с техническими знаниями (Браузер)|https://russia.superjob.ru//vakansii/specialist-sluzhby-podderzhki-s-tehnicheskimi-znaniyami-39820440.html|['15000']|Отвечать на сообщения пользователей по почте и в чатах. Консультировать их о вопросах, связанных с Яндексом. Передавать информацию…Грамотно пишете по-русски. Умеете четко и структурированно излагать мысли. Легко находите главную информацию в текстах разного…В компании есть ещё 1478 похожих вакансий
PHP developer (strong middle)|https://russia.superjob.ru//vakansii/php-developer-44568263.html|[]|Разрабатывать новый функционал и переносить legacy-код в микросервисы. Сопровождать коммерческие проекты компании: настраивать…Опыт коммерческой разработки на PHP от 3 лет. Отличное знание фреймворка Laravel и чистого PHP (legacy код у нас на php5.4…В компании есть ещё 2 похожие вакансии
Преподаватель по профессии Оператор ЭВМ|https://russia.superjob.ru//vakansii/prepodavatel-po-professii-operator-evm-44736086.html|[]|Проведение занятий для обучающихся образовательных организаций города Москвы в рамках проекта «Профессиональное обучение…Наличие опыта преподавания по профессии Оператор ЭВМ
Системный архитектор (информационная безопасность)|https://russia.superjob.ru//vakansii/sistemnyj-arhitektor-44759980.html|[]|Развитие команды по направлениям SIEM, DLP, UEBA, IRP. Разработка и внедрение технических решений с упором на мониторинг…Опыт внедрения SIEM, DLP систем различных вендоров. Опыт внедрения IRP систем различных вендоров. Знание стека сетевых технологий…
Инженер-радиоэлектронщик 1 категории|https://russia.superjob.ru//vakansii/inzhener-radioelektronschik-1-kategorii-43148990.html|[]|Участие в проектировании устройств по ТЗ. Написание программ для микроконтроллеров различных производителей (Atmel, STM32 и др.)Высшее (техническое) образование. Знание С++, Python, Java. Опыт работы с контроллерами Atmel, Cortex. Приветствуются знания…
